Timestamp,Value,Type
7:45:22 PM.13,"23.00\r\n",received
7:45:22 PM.509,"23.00\r\n",received
7:45:23 PM.21,"23.00\r\n",received
7:45:23 PM.517,"23.00\r\n",received
7:45:24 PM.44,"23.00\r\n",received
7:45:24 PM.540,"23.00\r\n",received
7:45:25 PM.45,"23.00\r\n",received
7:45:25 PM.533,"23.00\r\n",received
7:45:26 PM.62,"23.00\r\n",received
7:45:26 PM.574,"23.00\r\n",received
7:45:27 PM.68,"23.00\r\n",received
7:45:27 PM.565,"23.00\r\n",received
7:45:28 PM.92,"23.00\r\n",received
7:45:28 PM.588,"23.00\r\n",received
7:45:29 PM.84,"23.00\r\n",received
7:45:29 PM.596,"23.00\r\n",received
7:45:30 PM.109,"23.00\r\n",received
7:45:30 PM.622,"23.00\r\n",received
7:45:31 PM.117,"23.00\r\n",received
7:45:31 PM.613,"23.00\r\n",received
7:45:32 PM.141,"23.00\r\n",received
7:45:32 PM.637,"23.00\r\n",received
7:45:33 PM.150,"23.00\r\n",received
7:45:33 PM.645,"23.00\r\n",received
7:45:34 PM.184,"23.00\r\n",received
7:45:34 PM.668,"23.00\r\n",received
7:45:35 PM.165,"23.00\r\n",received
7:45:35 PM.661,"23.00\r\n",received
7:45:36 PM.189,"23.00\r\n",received
7:45:36 PM.685,"23.00\r\n",received
7:45:37 PM.196,"23.00\r\n",received
7:45:37 PM.693,"23.00\r\n",received
7:45:38 PM.221,"23.00\r\n",received
7:45:38 PM.717,"23.00\r\n",received
7:45:39 PM.213,"23.00\r\n",received
7:45:39 PM.709,"23.00\r\n",received
7:45:40 PM.236,"23.00\r\n",received
7:45:40 PM.733,"23.00\r\n",received
7:45:41 PM.244,"23.00\r\n",received
7:45:41 PM.741,"23.00\r\n",received
7:45:42 PM.269,"23.00\r\n",received
7:45:42 PM.765,"23.00\r\n",received
7:45:43 PM.261,"23.00\r\n",received
7:45:43 PM.772,"23.00\r\n",received
7:45:44 PM.286,"23.00\r\n",received
7:45:44 PM.798,"23.00\r\n",received
7:45:45 PM.293,"23.00\r\n",received
7:45:45 PM.789,"23.00\r\n",received
7:45:46 PM.316,"23.00\r\n",received
7:45:46 PM.813,"23.00\r\n",received
7:45:47 PM.325,"23.00\r\n",received
7:45:47 PM.820,"23.00\r\n",received
7:45:48 PM.350,"23.00\r\n",received
7:45:48 PM.844,"23.00\r\n",received
7:45:49 PM.341,"23.00\r\n",received
7:45:49 PM.837,"23.00\r\n",received
7:45:50 PM.365,"23.00\r\n",received
7:45:50 PM.876,"23.00\r\n",received
7:45:51 PM.372,"23.00\r\n",received
7:45:51 PM.868,"23.00\r\n",received
7:45:52 PM.397,"23.00\r\n",received
7:45:52 PM.894,"23.00\r\n",received
7:45:53 PM.389,"23.00\r\n",received
7:45:53 PM.900,"23.00\r\n",received
7:45:54 PM.412,"23.00\r\n",received
7:45:54 PM.926,"23.00\r\n",received
7:45:55 PM.421,"23.00\r\n",received
7:45:55 PM.916,"23.00\r\n",received
7:45:56 PM.445,"23.00\r\n",received
7:45:56 PM.941,"23.00\r\n",received
7:45:57 PM.437,"23.00\r\n",received
7:45:57 PM.949,"23.00\r\n",received
7:45:58 PM.477,"23.00\r\n",received
7:45:58 PM.973,"23.00\r\n",received
7:45:59 PM.469,"23.00\r\n",received
7:45:59 PM.965,"23.00\r\n",received
7:46:00 PM.492,"23.00\r\n",received
7:46:00 PM.989,"23.00\r\n",received
7:46:01 PM.501,"23.00\r\n",received
7:46:01 PM.997,"23.00\r\n",received
7:46:02 PM.525,"23.00\r\n",received
7:46:03 PM.21,"23.00\r\n",received
7:46:03 PM.516,"23.00\r\n",received
7:46:04 PM.13,"23.00\r\n",received
7:46:04 PM.541,"23.00\r\n",received
7:46:05 PM.37,"23.00\r\n",received
7:46:05 PM.550,"23.00\r\n",received
7:46:06 PM.45,"23.00\r\n",received
7:46:06 PM.574,"23.00\r\n",received
7:46:07 PM.69,"23.00\r\n",received
7:46:07 PM.565,"23.00\r\n",received
7:46:08 PM.61,"23.00\r\n",received
7:46:08 PM.590,"23.00\r\n",received
7:46:09 PM.102,"23.00\r\n",received
7:46:09 PM.596,"23.00\r\n",received
7:46:10 PM.93,"23.00\r\n",received
7:46:10 PM.621,"23.00\r\n",received
7:46:11 PM.117,"23.00\r\n",received
7:46:11 PM.614,"23.00\r\n",received
7:46:12 PM.124,"23.00\r\n",received
7:46:12 PM.636,"23.00\r\n",received
7:46:13 PM.148,"23.00\r\n",received
7:46:13 PM.644,"23.00\r\n",received
7:46:14 PM.140,"23.00\r\n",received
7:46:14 PM.669,"23.00\r\n",received
7:46:15 PM.165,"23.00\r\n",received
7:46:15 PM.661,"23.00\r\n",received
7:46:16 PM.172,"23.00\r\n",received
7:46:16 PM.701,"23.00\r\n",received
7:46:17 PM.197,"23.00\r\n",received
7:46:17 PM.693,"23.00\r\n",received
7:46:18 PM.206,"23.00\r\n",received
7:46:18 PM.717,"23.00\r\n",received
7:46:19 PM.229,"23.00\r\n",received
7:46:19 PM.724,"23.00\r\n",received
7:46:20 PM.223,"23.00\r\n",received
7:46:20 PM.749,"23.00\r\n",received
7:46:21 PM.245,"23.00\r\n",received
7:46:21 PM.741,"23.00\r\n",received
7:46:22 PM.253,"23.00\r\n",received
7:46:22 PM.766,"23.00\r\n",received
7:46:23 PM.278,"23.00\r\n",received
7:46:23 PM.774,"23.00\r\n",received
7:46:24 PM.269,"23.00\r\n",received
7:46:24 PM.797,"23.00\r\n",received
7:46:25 PM.293,"23.00\r\n",received
7:46:25 PM.789,"23.00\r\n",received
7:46:26 PM.301,"23.00\r\n",received
7:46:26 PM.829,"23.00\r\n",received
7:46:27 PM.325,"23.00\r\n",received
7:46:27 PM.821,"23.00\r\n",received
7:46:28 PM.317,"23.00\r\n",received
7:46:28 PM.845,"23.00\r\n",received
7:46:29 PM.341,"23.00\r\n",received
7:46:29 PM.853,"23.00\r\n",received
7:46:30 PM.349,"23.00\r\n",received
7:46:30 PM.877,"23.00\r\n",received
7:46:31 PM.373,"23.00\r\n",received
7:46:31 PM.869,"23.00\r\n",received
7:46:32 PM.365,"23.00\r\n",received
7:46:32 PM.893,"23.00\r\n",received
7:46:33 PM.389,"23.00\r\n",received
7:46:33 PM.901,"23.00\r\n",received
7:46:34 PM.397,"23.00\r\n",received
7:46:34 PM.924,"23.00\r\n",received
7:46:35 PM.420,"23.00\r\n",received
7:46:35 PM.917,"23.00\r\n",received
7:46:36 PM.430,"23.00\r\n",received
7:46:36 PM.941,"23.00\r\n",received
7:46:37 PM.453,"23.00\r\n",received
7:46:37 PM.948,"23.00\r\n",received
7:46:38 PM.445,"23.00\r\n",received
7:46:38 PM.973,"23.00\r\n",received
7:46:39 PM.469,"23.00\r\n",received
7:46:39 PM.965,"23.00\r\n",received
7:46:40 PM.477,"23.00\r\n",received
7:46:40 PM.988,"23.00\r\n",received
7:46:41 PM.500,"23.00\r\n",received
7:46:41 PM.996,"23.00\r\n",received
7:46:42 PM.493,"23.00\r\n",received
7:46:43 PM.20,"23.00\r\n",received
7:46:43 PM.517,"23.00\r\n",received
7:46:44 PM.29,"23.00\r\n",received
7:46:44 PM.525,"23.00\r\n",received
7:46:45 PM.52,"23.00\r\n",received
7:46:45 PM.548,"23.00\r\n",received
7:46:46 PM.45,"23.00\r\n",received
7:46:46 PM.540,"23.00\r\n",received
7:46:47 PM.69,"23.00\r\n",received
7:46:47 PM.582,"23.00\r\n",received
7:46:48 PM.77,"23.00\r\n",received
7:46:48 PM.573,"23.00\r\n",received
7:46:49 PM.101,"23.00\r\n",received
7:46:49 PM.596,"23.00\r\n",received
7:46:50 PM.92,"23.00\r\n",received
7:46:50 PM.605,"23.00\r\n",received
7:46:51 PM.117,"23.00\r\n",received
7:46:51 PM.628,"23.00\r\n",received
7:46:52 PM.125,"23.00\r\n",received
7:46:52 PM.621,"23.00\r\n",received
7:46:53 PM.150,"23.00\r\n",received
7:46:53 PM.645,"23.00\r\n",received
7:46:54 PM.156,"23.00\r\n",received
7:46:54 PM.652,"23.00\r\n",received
7:46:55 PM.181,"23.00\r\n",received
7:46:55 PM.676,"23.00\r\n",received
7:46:56 PM.173,"23.00\r\n",received
7:46:56 PM.669,"23.00\r\n",received
7:46:57 PM.197,"23.00\r\n",received
7:46:57 PM.694,"23.00\r\n",received
7:46:58 PM.205,"23.00\r\n",received
7:46:58 PM.701,"23.00\r\n",received
7:46:59 PM.229,"23.00\r\n",received
7:46:59 PM.725,"23.00\r\n",received
7:47:00 PM.220,"23.00\r\n",received
7:47:00 PM.717,"23.00\r\n",received
7:47:01 PM.245,"23.00\r\n",received
7:47:01 PM.756,"23.00\r\n",received
7:47:02 PM.253,"23.00\r\n",received
7:47:02 PM.750,"23.00\r\n",received
7:47:03 PM.276,"23.00\r\n",received
7:47:03 PM.773,"23.00\r\n",received
7:47:04 PM.269,"23.00\r\n",received
7:47:04 PM.780,"23.00\r\n",received
7:47:05 PM.294,"23.00\r\n",received
7:47:05 PM.804,"23.00\r\n",received
7:47:06 PM.301,"23.00\r\n",received
7:47:06 PM.797,"23.00\r\n",received
7:47:07 PM.324,"23.00\r\n",received
7:47:07 PM.821,"23.00\r\n",received
7:47:08 PM.317,"23.00\r\n",received
7:47:08 PM.829,"23.00\r\n",received
7:47:09 PM.342,"23.00\r\n",received
7:47:09 PM.853,"23.00\r\n",received
7:47:10 PM.348,"23.00\r\n",received
7:47:10 PM.844,"23.00\r\n",received
7:47:11 PM.373,"23.00\r\n",received
7:47:11 PM.870,"23.00\r\n",received
7:47:12 PM.381,"23.00\r\n",received
7:47:12 PM.877,"23.00\r\n",received
7:47:13 PM.405,"23.00\r\n",received
7:47:13 PM.902,"23.00\r\n",received
7:47:14 PM.397,"23.00\r\n",received
7:47:14 PM.893,"23.00\r\n",received
7:47:15 PM.421,"23.00\r\n",received
7:47:15 PM.917,"23.00\r\n",received
7:47:16 PM.429,"23.00\r\n",received
7:47:16 PM.926,"23.00\r\n",received
7:47:17 PM.453,"23.00\r\n",received
7:47:17 PM.950,"23.00\r\n",received
7:47:18 PM.461,"23.00\r\n",received
7:47:18 PM.958,"23.00\r\n",received
7:47:19 PM.484,"23.00\r\n",received
7:47:19 PM.981,"23.00\r\n",received
7:47:20 PM.478,"23.00\r\n",received
7:47:20 PM.973,"23.00\r\n",received
7:47:21 PM.500,"23.00\r\n",received
7:47:22 PM.12,"23.00\r\n",received
7:47:22 PM.509,"23.00\r\n",received
7:47:23 PM.5,"23.00\r\n",received
7:47:23 PM.533,"23.00\r\n",received
7:47:24 PM.29,"23.00\r\n",received
7:47:24 PM.525,"23.00\r\n",received
7:47:25 PM.37,"23.00\r\n",received
7:47:25 PM.549,"23.00\r\n",received
7:47:26 PM.61,"23.00\r\n",received
7:47:26 PM.557,"23.00\r\n",received
7:47:27 PM.53,"23.00\r\n",received
7:47:27 PM.581,"23.00\r\n",received
7:47:28 PM.77,"23.00\r\n",received
7:47:28 PM.573,"23.00\r\n",received
7:47:29 PM.85,"23.00\r\n",received
7:47:29 PM.597,"23.00\r\n",received
7:47:30 PM.109,"23.00\r\n",received
7:47:30 PM.605,"23.00\r\n",received
7:47:31 PM.101,"23.00\r\n",received
7:47:31 PM.628,"23.00\r\n",received
7:47:32 PM.125,"23.00\r\n",received
7:47:32 PM.637,"23.00\r\n",received
7:47:33 PM.132,"23.00\r\n",received
7:47:33 PM.661,"23.00\r\n",received
7:47:34 PM.159,"23.00\r\n",received
7:47:34 PM.653,"23.00\r\n",received
7:47:35 PM.150,"23.00\r\n",received
7:47:35 PM.676,"23.00\r\n",received
7:47:36 PM.173,"23.00\r\n",received
7:47:36 PM.684,"23.00\r\n",received
7:47:37 PM.180,"23.00\r\n",received
7:47:37 PM.709,"23.00\r\n",received
7:47:38 PM.205,"23.00\r\n",received
7:47:38 PM.701,"23.00\r\n",received
7:47:39 PM.198,"23.00\r\n",received
7:47:39 PM.725,"23.00\r\n",received
7:47:40 PM.237,"23.00\r\n",received
7:47:40 PM.733,"23.00\r\n",received
7:47:41 PM.229,"23.00\r\n",received
7:47:41 PM.757,"23.00\r\n",received
7:47:42 PM.252,"23.00\r\n",received
7:47:42 PM.750,"23.00\r\n",received
7:47:43 PM.261,"23.00\r\n",received
7:47:43 PM.773,"23.00\r\n",received
7:47:44 PM.284,"23.00\r\n",received
7:47:44 PM.781,"23.00\r\n",received
7:47:45 PM.277,"23.00\r\n",received
7:47:45 PM.805,"23.00\r\n",received
7:47:46 PM.300,"23.00\r\n",received
7:47:46 PM.797,"23.00\r\n",received
7:47:47 PM.310,"23.00\r\n",received
7:47:47 PM.837,"23.00\r\n",received
7:47:48 PM.333,"23.00\r\n",received
7:47:48 PM.828,"23.00\r\n",received
7:47:49 PM.341,"23.00\r\n",received
7:47:49 PM.853,"23.00\r\n",received
7:47:50 PM.365,"23.00\r\n",received
7:47:50 PM.861,"23.00\r\n",received
7:47:51 PM.357,"23.00\r\n",received
7:47:51 PM.884,"23.00\r\n",received
7:47:52 PM.381,"23.00\r\n",received
7:47:52 PM.878,"23.00\r\n",received
7:47:53 PM.389,"23.00\r\n",received
7:47:53 PM.901,"23.00\r\n",received
7:47:54 PM.414,"23.00\r\n",received
7:47:54 PM.908,"23.00\r\n",received
7:47:55 PM.405,"23.00\r\n",received
7:47:55 PM.933,"23.00\r\n",received
7:47:56 PM.429,"23.00\r\n",received
7:47:56 PM.925,"23.00\r\n",received
7:47:57 PM.438,"23.00\r\n",received
7:47:57 PM.966,"23.00\r\n",received
7:47:58 PM.461,"23.00\r\n",received
7:47:58 PM.957,"23.00\r\n",received
7:47:59 PM.453,"23.00\r\n",received
7:47:59 PM.980,"23.00\r\n",received
7:48:00 PM.477,"23.00\r\n",received
7:48:00 PM.988,"23.00\r\n",received
7:48:01 PM.485,"23.00\r\n",received
7:48:02 PM.12,"23.00\r\n",received
7:48:02 PM.509,"23.00\r\n",received
7:48:03 PM.5,"23.00\r\n",received
7:48:03 PM.501,"23.00\r\n",received
7:48:04 PM.28,"23.00\r\n",received
7:48:04 PM.524,"23.00\r\n",received
7:48:05 PM.36,"23.00\r\n",received
7:48:05 PM.533,"23.00\r\n",received
7:48:06 PM.60,"23.00\r\n",received
7:48:06 PM.557,"23.00\r\n",received
7:48:07 PM.54,"23.00\r\n",received
7:48:07 PM.564,"23.00\r\n",received
7:48:08 PM.76,"23.00\r\n",received
7:48:08 PM.588,"23.00\r\n",received
7:48:09 PM.85,"23.00\r\n",received
7:48:09 PM.581,"23.00\r\n",received
7:48:10 PM.109,"23.00\r\n",received
7:48:10 PM.605,"23.00\r\n",received
7:48:11 PM.102,"23.00\r\n",received
7:48:11 PM.614,"23.00\r\n",received
7:48:12 PM.125,"23.00\r\n",received
7:48:12 PM.637,"23.00\r\n",received
7:48:13 PM.133,"23.00\r\n",received
7:48:13 PM.629,"23.00\r\n",received
7:48:14 PM.156,"23.00\r\n",received
7:48:14 PM.654,"23.00\r\n",received
7:48:15 PM.164,"23.00\r\n",received
7:48:15 PM.661,"23.00\r\n",received
7:48:16 PM.173,"23.00\r\n",received
7:48:16 PM.684,"23.00\r\n",received
7:48:17 PM.181,"23.00\r\n",received
7:48:17 PM.677,"23.00\r\n",received
7:48:18 PM.205,"23.00\r\n",received
7:48:18 PM.717,"23.00\r\n",received
7:48:19 PM.213,"23.00\r\n",received
7:48:19 PM.709,"23.00\r\n",received
7:48:20 PM.237,"23.00\r\n",received
7:48:20 PM.732,"23.00\r\n",received
7:48:21 PM.246,"23.00\r\n",received
7:48:21 PM.741,"23.00\r\n",received
7:48:22 PM.253,"23.00\r\n",received
7:48:22 PM.765,"23.00\r\n",received
7:48:23 PM.261,"23.00\r\n",received
7:48:23 PM.757,"23.00\r\n",received
7:48:24 PM.285,"23.00\r\n",received
7:48:24 PM.781,"23.00\r\n",received
7:48:25 PM.313,"23.00\r\n",received
7:48:25 PM.789,"23.00\r\n",received
7:48:26 PM.316,"23.00\r\n",received
7:48:26 PM.813,"23.00\r\n",received
7:48:27 PM.309,"23.00\r\n",received
7:48:27 PM.806,"23.00\r\n",received
7:48:28 PM.332,"23.00\r\n",received
7:48:28 PM.829,"23.00\r\n",received
7:48:29 PM.340,"23.00\r\n",received
7:48:29 PM.838,"23.00\r\n",received
7:48:30 PM.364,"23.00\r\n",received
7:48:30 PM.861,"23.00\r\n",received
7:48:31 PM.357,"23.00\r\n",received
7:48:31 PM.869,"23.00\r\n",received
7:48:32 PM.380,"23.00\r\n",received
7:48:32 PM.892,"23.00\r\n",received
7:48:33 PM.389,"23.00\r\n",received
7:48:33 PM.886,"23.00\r\n",received
7:48:34 PM.413,"23.00\r\n",received
7:48:34 PM.908,"23.00\r\n",received
7:48:35 PM.406,"23.00\r\n",received
7:48:35 PM.917,"23.00\r\n",received
7:48:36 PM.429,"23.00\r\n",received
7:48:36 PM.943,"23.00\r\n",received
7:48:37 PM.437,"23.00\r\n",received
7:48:37 PM.932,"23.00\r\n",received
7:48:38 PM.461,"23.00\r\n",received
7:48:38 PM.957,"23.00\r\n",received
7:48:39 PM.468,"23.00\r\n",received
7:48:39 PM.965,"23.00\r\n",received
7:48:40 PM.492,"23.00\r\n",received
7:48:40 PM.989,"23.00\r\n",received
7:48:41 PM.485,"23.00\r\n",received
7:48:41 PM.981,"23.00\r\n",received
7:48:42 PM.508,"23.00\r\n",received
7:48:43 PM.5,"23.00\r\n",received
7:48:43 PM.517,"23.00\r\n",received
7:48:44 PM.13,"23.00\r\n",received
7:48:44 PM.540,"23.00\r\n",received
7:48:45 PM.37,"23.00\r\n",received
7:48:45 PM.533,"23.00\r\n",received
7:48:46 PM.30,"23.00\r\n",received
7:48:46 PM.557,"23.00\r\n",received
7:48:47 PM.53,"23.00\r\n",received
7:48:47 PM.565,"23.00\r\n",received
7:48:48 PM.61,"23.00\r\n",received
7:48:48 PM.589,"23.00\r\n",received
7:48:49 PM.85,"23.00\r\n",received
7:48:49 PM.598,"23.00\r\n",received
7:48:50 PM.93,"23.00\r\n",received
7:48:50 PM.620,"23.00\r\n",received
7:48:51 PM.116,"23.00\r\n",received
7:48:51 PM.613,"23.00\r\n",received
7:48:52 PM.109,"23.00\r\n",received
7:48:52 PM.636,"23.00\r\n",received
7:48:53 PM.133,"23.00\r\n",received
7:48:53 PM.645,"23.00\r\n",received
7:48:54 PM.141,"23.00\r\n",received
7:48:54 PM.668,"23.00\r\n",received
7:48:55 PM.165,"23.00\r\n",received
7:48:55 PM.661,"23.00\r\n",received
7:48:56 PM.172,"23.00\r\n",received
7:48:56 PM.685,"23.00\r\n",received
7:48:57 PM.196,"23.00\r\n",received
7:48:57 PM.693,"23.00\r\n",received
7:48:58 PM.189,"23.00\r\n",received
7:48:58 PM.717,"23.00\r\n",received
7:48:59 PM.213,"23.00\r\n",received
7:48:59 PM.708,"23.00\r\n",received
7:49:00 PM.222,"23.00\r\n",received
7:49:00 PM.732,"23.00\r\n",received
7:49:01 PM.244,"23.00\r\n",received
7:49:01 PM.741,"23.00\r\n",received
7:49:02 PM.237,"23.00\r\n",received
7:49:02 PM.765,"23.00\r\n",received
7:49:03 PM.261,"23.00\r\n",received
7:49:03 PM.757,"23.00\r\n",received
7:49:04 PM.269,"23.00\r\n",received
7:49:04 PM.796,"23.00\r\n",received
7:49:05 PM.292,"23.00\r\n",received
7:49:05 PM.789,"23.00\r\n",received
7:49:06 PM.285,"23.00\r\n",received
7:49:06 PM.813,"23.00\r\n",received
7:49:07 PM.308,"23.00\r\n",received
7:49:07 PM.822,"23.00\r\n",received
7:49:08 PM.317,"23.00\r\n",received
7:49:08 PM.844,"23.00\r\n",received
7:49:09 PM.340,"23.00\r\n",received
7:49:09 PM.838,"23.00\r\n",received
7:49:10 PM.333,"23.00\r\n",received
7:49:10 PM.861,"23.00\r\n",received
7:49:11 PM.357,"23.00\r\n",received
7:49:11 PM.869,"23.00\r\n",received
7:49:12 PM.365,"23.00\r\n",received
7:49:12 PM.893,"23.00\r\n",received
7:49:13 PM.389,"23.00\r\n",received
7:49:13 PM.885,"23.00\r\n",received
7:49:14 PM.396,"23.00\r\n",received
7:49:14 PM.908,"23.00\r\n",received
7:49:15 PM.420,"23.00\r\n",received
7:49:15 PM.917,"23.00\r\n",received
7:49:16 PM.413,"23.00\r\n",received
7:49:16 PM.941,"23.00\r\n",received
7:49:17 PM.436,"23.00\r\n",received
7:49:17 PM.934,"23.00\r\n",received
7:49:18 PM.446,"23.00\r\n",received
7:49:18 PM.973,"23.00\r\n",received
7:49:19 PM.469,"23.00\r\n",received
7:49:19 PM.965,"23.00\r\n",received
7:49:20 PM.461,"23.00\r\n",received
7:49:20 PM.989,"23.00\r\n",received
7:49:21 PM.501,"23.00\r\n",received
7:49:21 PM.997,"23.00\r\n",received
7:49:22 PM.494,"23.00\r\n",received
7:49:23 PM.20,"23.00\r\n",received
7:49:23 PM.516,"23.00\r\n",received
7:49:24 PM.14,"23.00\r\n",received
7:49:24 PM.525,"23.00\r\n",received
7:49:25 PM.37,"23.00\r\n",received
7:49:25 PM.548,"23.00\r\n",received
7:49:26 PM.45,"23.00\r\n",received
7:49:26 PM.540,"23.00\r\n",received
7:49:27 PM.69,"23.00\r\n",received
7:49:27 PM.565,"23.00\r\n",received
7:49:28 PM.60,"23.00\r\n",received
7:49:28 PM.572,"23.00\r\n",received
7:49:29 PM.84,"23.00\r\n",received
7:49:29 PM.596,"23.00\r\n",received
7:49:30 PM.93,"23.00\r\n",received
7:49:30 PM.589,"23.00\r\n",received
7:49:31 PM.116,"23.00\r\n",received
7:49:31 PM.613,"23.00\r\n",received
7:49:32 PM.125,"23.00\r\n",received
7:49:32 PM.621,"23.00\r\n",received
7:49:33 PM.149,"23.00\r\n",received
7:49:33 PM.645,"23.00\r\n",received
7:49:34 PM.141,"23.00\r\n",received
7:49:34 PM.636,"23.00\r\n",received
7:49:35 PM.164,"23.00\r\n",received
7:49:35 PM.661,"23.00\r\n",received
7:49:36 PM.172,"23.00\r\n",received
7:49:36 PM.669,"23.00\r\n",received
7:49:37 PM.198,"23.00\r\n",received
7:49:37 PM.693,"23.00\r\n",received
7:49:38 PM.189,"23.00\r\n",received
7:49:38 PM.685,"23.00\r\n",received
7:49:39 PM.213,"23.00\r\n",received
7:49:39 PM.724,"23.00\r\n",received
7:49:40 PM.257,"23.00\r\n",received
7:49:40 PM.717,"23.00\r\n",received
7:49:41 PM.244,"23.00\r\n",received
7:49:41 PM.741,"23.00\r\n",received
7:49:42 PM.237,"23.00\r\n",received
7:49:42 PM.748,"23.00\r\n",received
7:49:43 PM.261,"23.00\r\n",received
7:49:43 PM.773,"23.00\r\n",received
7:49:44 PM.268,"23.00\r\n",received
7:49:44 PM.765,"23.00\r\n",received
7:49:45 PM.293,"23.00\r\n",received
7:49:45 PM.789,"23.00\r\n",received
7:49:46 PM.284,"23.00\r\n",received
7:49:46 PM.797,"23.00\r\n",received
7:49:47 PM.308,"23.00\r\n",received
7:49:47 PM.821,"23.00\r\n",received
7:49:48 PM.317,"23.00\r\n",received
7:49:48 PM.813,"23.00\r\n",received
7:49:49 PM.341,"23.00\r\n",received
7:49:49 PM.852,"23.00\r\n",received
7:49:50 PM.348,"23.00\r\n",received
7:49:50 PM.845,"23.00\r\n",received
7:49:51 PM.373,"23.00\r\n",received
7:49:51 PM.869,"23.00\r\n",received
7:49:52 PM.365,"23.00\r\n",received
7:49:52 PM.878,"23.00\r\n",received
7:49:53 PM.389,"23.00\r\n",received
7:49:53 PM.900,"23.00\r\n",received
7:49:54 PM.396,"23.00\r\n",received
7:49:54 PM.893,"23.00\r\n",received
7:49:55 PM.421,"23.00\r\n",received
7:49:55 PM.917,"23.00\r\n",received
7:49:56 PM.414,"23.00\r\n",received
7:49:56 PM.925,"23.00\r\n",received
7:49:57 PM.453,"23.00\r\n",received
7:49:57 PM.949,"23.00\r\n",received
7:49:58 PM.444,"23.00\r\n",received
7:49:58 PM.941,"23.00\r\n",received
7:49:59 PM.469,"23.00\r\n",received
7:49:59 PM.965,"23.00\r\n",received
7:50:00 PM.476,"23.00\r\n",received
7:50:00 PM.973,"23.00\r\n",received
7:50:01 PM.500,"23.00\r\n",received
7:50:01 PM.997,"23.00\r\n",received
7:50:02 PM.493,"23.00\r\n",received
7:50:02 PM.988,"23.00\r\n",received
7:50:03 PM.517,"23.00\r\n",received
7:50:04 PM.14,"23.00\r\n",received
7:50:04 PM.526,"23.00\r\n",received
7:50:05 PM.21,"23.00\r\n",received
7:50:05 PM.549,"22.90\r\n",received
7:50:06 PM.45,"22.90\r\n",received
7:50:06 PM.557,"22.90\r\n",received
7:50:07 PM.53,"22.90\r\n",received
7:50:07 PM.581,"22.80\r\n",received
7:50:08 PM.77,"22.80\r\n",received
7:50:08 PM.588,"22.80\r\n",received
7:50:09 PM.84,"22.80\r\n",received
7:50:09 PM.613,"22.80\r\n",received
7:50:10 PM.109,"22.80\r\n",received
7:50:10 PM.605,"22.80\r\n",received
7:50:11 PM.101,"22.80\r\n",received
7:50:11 PM.629,"22.70\r\n",received
7:50:12 PM.140,"22.70\r\n",received
7:50:12 PM.636,"22.70\r\n",received
7:50:13 PM.132,"22.70\r\n",received
7:50:13 PM.661,"22.70\r\n",received
7:50:14 PM.157,"22.70\r\n",received
7:50:14 PM.668,"22.70\r\n",received
7:50:15 PM.165,"22.70\r\n",received
7:50:15 PM.693,"22.70\r\n",received
7:50:16 PM.188,"22.70\r\n",received
7:50:16 PM.685,"22.70\r\n",received
7:50:17 PM.196,"22.70\r\n",received
7:50:17 PM.708,"22.60\r\n",received
7:50:18 PM.221,"22.60\r\n",received
7:50:18 PM.716,"22.60\r\n",received
7:50:19 PM.212,"22.60\r\n",received
7:50:19 PM.740,"22.60\r\n",received
7:50:20 PM.253,"22.60\r\n",received
7:50:20 PM.749,"22.60\r\n",received
7:50:21 PM.245,"22.60\r\n",received
7:50:21 PM.773,"22.60\r\n",received
7:50:22 PM.269,"22.60\r\n",received
7:50:22 PM.780,"22.60\r\n",received
7:50:23 PM.277,"22.60\r\n",received
7:50:23 PM.805,"22.60\r\n",received
7:50:24 PM.301,"22.60\r\n",received
7:50:24 PM.797,"22.60\r\n",received
7:50:25 PM.293,"22.60\r\n",received
7:50:25 PM.820,"22.60\r\n",received
7:50:26 PM.317,"22.60\r\n",received
7:50:26 PM.829,"22.60\r\n",received
7:50:27 PM.325,"22.60\r\n",received
7:50:27 PM.852,"22.60\r\n",received
7:50:28 PM.349,"22.60\r\n",received
7:50:28 PM.845,"22.60\r\n",received
7:50:29 PM.358,"22.60\r\n",received
7:50:29 PM.869,"22.60\r\n",received
7:50:30 PM.380,"22.60\r\n",received
